tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,77.2615821704,181.931993953,0.0,0,0,0
blue,79.2615821704,187.931993953,0.0,0,0,0
yellow,81.1096602145,180.644712528,0.0,0,0,0
blue,83.1096602145,186.644712528,0.0,0,0,0
yellow,84.9577382586,179.357431104,0.0,0,0,0
blue,86.9577382586,185.357431104,0.0,0,0,0
yellow,88.8058163027,178.070149679,0.0,0,0,0
blue,90.8058163027,184.070149679,0.0,0,0,0
yellow,92.6538943468,176.782868255,0.0,0,0,0
blue,94.6538943468,182.782868255,0.0,0,0,0
yellow,96.5019723909,175.49558683,0.0,0,0,0
blue,98.5019723909,181.49558683,0.0,0,0,0
yellow,100.350050435,174.208305406,0.0,0,0,0
blue,102.350050435,180.208305406,0.0,0,0,0
yellow,104.198128479,172.921023981,0.0,0,0,0
blue,106.198128479,178.921023981,0.0,0,0,0
yellow,108.046206523,171.633742557,0.0,0,0,0
blue,110.046206523,177.633742557,0.0,0,0,0
yellow,109.978778455,170.990954457,0.0,0,0,0
blue,111.978778455,176.990954457,0.0,0,0,0
yellow,114.02486311,170.267883234,0.0,0,0,0
blue,115.96935177,176.040564505,0.0,0,0,0
yellow,118.926389184,169.988463514,0.0,0,0,0
blue,120.044427067,176.270072252,0.0,0,0,0
yellow,122.639386077,170.372725054,0.0,0,0,0
blue,120.639386077,176.372725054,0.0,0,0,0
yellow,126.610186711,171.057837485,0.0,0,0,0
blue,124.610186711,177.057837485,0.0,0,0,0
yellow,130.580987346,171.742949915,0.0,0,0,0
blue,128.580987346,177.742949915,0.0,0,0,0
yellow,134.551787981,172.428062346,0.0,0,0,0
blue,132.551787981,178.428062346,0.0,0,0,0
yellow,138.522588616,173.113174776,0.0,0,0,0
blue,136.522588616,179.113174776,0.0,0,0,0
yellow,142.493389251,173.798287207,0.0,0,0,0
blue,140.493389251,179.798287207,0.0,0,0,0
yellow,146.464189886,174.483399638,0.0,0,0,0
blue,144.464189886,180.483399638,0.0,0,0,0
yellow,150.434990521,175.168512068,0.0,0,0,0
blue,148.434990521,181.168512068,0.0,0,0,0
yellow,154.405791156,175.853624499,0.0,0,0,0
blue,152.405791156,181.853624499,0.0,0,0,0
yellow,158.376591791,176.538736929,0.0,0,0,0
blue,156.376591791,182.538736929,0.0,0,0,0
yellow,162.347392426,177.22384936,0.0,0,0,0
blue,160.347392426,183.22384936,0.0,0,0,0
