tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,85.5103724304,206.636996054,0.0,0,0,0
blue,85.5103724304,212.636996054,0.0,0,0,0
yellow,89.5108227004,206.317625551,0.0,0,0,0
blue,89.5108227004,212.317625551,0.0,0,0,0
yellow,93.5112729704,205.998255049,0.0,0,0,0
blue,93.5112729704,211.998255049,0.0,0,0,0
yellow,97.5117232404,205.678884547,0.0,0,0,0
blue,97.5117232404,211.678884547,0.0,0,0,0
yellow,101.51217351,205.359514045,0.0,0,0,0
blue,101.51217351,211.359514045,0.0,0,0,0
yellow,105.512623781,205.040143543,0.0,0,0,0
blue,105.512623781,211.040143543,0.0,0,0,0
yellow,109.513074051,204.720773041,0.0,0,0,0
blue,109.513074051,210.720773041,0.0,0,0,0
yellow,113.513524321,204.401402539,0.0,0,0,0
blue,113.513524321,210.401402539,0.0,0,0,0
yellow,117.513974591,204.082032036,0.0,0,0,0
blue,117.513974591,210.082032036,0.0,0,0,0
yellow,121.514424861,203.762661534,0.0,0,0,0
blue,121.514424861,209.762661534,0.0,0,0,0
yellow,125.514875131,203.443291032,0.0,0,0,0
blue,125.514875131,209.443291032,0.0,0,0,0
yellow,129.515325401,203.12392053,0.0,0,0,0
blue,129.515325401,209.12392053,0.0,0,0,0
yellow,133.515775671,202.804550028,0.0,0,0,0
blue,133.515775671,208.804550028,0.0,0,0,0
yellow,137.516225941,202.485179526,0.0,0,0,0
blue,137.516225941,208.485179526,0.0,0,0,0
yellow,141.516676211,202.165809024,0.0,0,0,0
blue,141.516676211,208.165809024,0.0,0,0,0
yellow,145.517126481,201.846438522,0.0,0,0,0
blue,145.517126481,207.846438522,0.0,0,0,0
yellow,149.517576751,201.527068019,0.0,0,0,0
blue,149.517576751,207.527068019,0.0,0,0,0
yellow,153.518027021,201.207697517,0.0,0,0,0
blue,153.518027021,207.207697517,0.0,0,0,0
yellow,157.518477291,200.888327015,0.0,0,0,0
blue,157.518477291,206.888327015,0.0,0,0,0
yellow,159.13435004,200.761875131,0.0,0,0,0
blue,159.13435004,206.761875131,0.0,0,0,0
yellow,163.241263664,200.876955124,0.0,0,0,0
yellow,163.910898807,200.981717427,0.0,0,0,0
blue,161.910898807,206.981717427,0.0,0,0,0
yellow,167.875959532,201.632532138,0.0,0,0,0
blue,165.875959532,207.632532138,0.0,0,0,0
yellow,171.841020257,202.283346849,0.0,0,0,0
blue,169.841020257,208.283346849,0.0,0,0,0
yellow,175.806080982,202.93416156,0.0,0,0,0
blue,173.806080982,208.93416156,0.0,0,0,0
yellow,179.771141708,203.584976271,0.0,0,0,0
blue,177.771141708,209.584976271,0.0,0,0,0
yellow,183.736202433,204.235790983,0.0,0,0,0
blue,181.736202433,210.235790983,0.0,0,0,0
yellow,187.701263158,204.886605694,0.0,0,0,0
blue,185.701263158,210.886605694,0.0,0,0,0
yellow,191.666323883,205.537420405,0.0,0,0,0
blue,189.666323883,211.537420405,0.0,0,0,0
yellow,195.631384608,206.188235116,0.0,0,0,0
blue,193.631384608,212.188235116,0.0,0,0,0
yellow,199.596445333,206.839049827,0.0,0,0,0
blue,197.596445333,212.839049827,0.0,0,0,0
yellow,202.529444712,207.320464684,0.0,0,0,0
blue,200.529444712,213.320464684,0.0,0,0,0
blue,204.747886797,213.497577016,0.0,0,0,0
yellow,206.789417065,207.27913703,0.0,0,0,0
blue,208.787471468,212.806547918,0.0,0,0,0
yellow,210.504187196,205.706155695,0.0,0,0,0
blue,212.76403375,211.569690928,0.0,0,0,0
blue,215.980761567,209.138358904,0.0,0,0,0
yellow,213.938367331,203.369072818,0.0,0,0,0
blue,218.894874925,206.256743236,0.0,0,0,0
blue,221.350975347,203.05620577,0.0,0,0,0
