tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,66.1212006888,11.4539512094,0.0,0,0,0
blue,64.1212006888,17.4539512094,0.0,0,0,0
yellow,70.0507104945,12.2415484753,0.0,0,0,0
blue,68.0507104945,18.2415484753,0.0,0,0,0
yellow,73.9802203001,13.0291457411,0.0,0,0,0
blue,71.9802203001,19.0291457411,0.0,0,0,0
yellow,77.9097301058,13.816743007,0.0,0,0,0
blue,75.9097301058,19.816743007,0.0,0,0,0
yellow,81.8392399115,14.6043402728,0.0,0,0,0
blue,79.8392399115,20.6043402728,0.0,0,0,0
yellow,85.7687497171,15.3919375387,0.0,0,0,0
blue,83.7687497171,21.3919375387,0.0,0,0,0
yellow,89.6982595228,16.1795348045,0.0,0,0,0
blue,87.6982595228,22.1795348045,0.0,0,0,0
yellow,93.4883611737,16.937160201,0.0,0,0,0
blue,91.4883611737,22.937160201,0.0,0,0,0
blue,95.5803614288,23.1048944652,0.0,0,0,0
yellow,97.5510136562,16.8025170244,0.0,0,0,0
blue,99.6169346254,22.4984098545,0.0,0,0,0
yellow,97.6697772499,16.4812600374,0.0,0,0,0
blue,99.6697772499,22.4812600374,0.0,0,0,0
yellow,101.474446214,15.2464732001,0.0,0,0,0
blue,103.474446214,21.2464732001,0.0,0,0,0
yellow,105.279115177,14.0116863628,0.0,0,0,0
blue,107.279115177,20.0116863628,0.0,0,0,0
yellow,109.083784141,12.7768995255,0.0,0,0,0
blue,111.083784141,18.7768995255,0.0,0,0,0
yellow,112.888453105,11.5421126882,0.0,0,0,0
blue,114.888453105,17.5421126882,0.0,0,0,0
yellow,116.441806632,10.3888890555,0.0,0,0,0
blue,118.441806632,16.3888890555,0.0,0,0,0
yellow,120.571740434,9.64600314759,0.0,0,0,0
blue,122.569748269,15.4124824446,0.0,0,0,0
yellow,125.580645345,9.35900186872,0.0,0,0,0
blue,126.784484698,15.64844699,0.0,0,0,0
yellow,129.576371561,9.79243043081,0.0,0,0,0
yellow,133.677041476,10.6492916563,0.0,0,0,0
blue,130.803286699,17.083989318,0.0,0,0,0
yellow,137.328335549,12.3290951882,0.0,0,0,0
blue,134.694663244,18.1797289313,0.0,0,0,0
yellow,140.67742049,14.880855564,0.0,0,0,0
blue,137.379870525,21.2866678711,0.0,0,0,0
yellow,143.655267987,17.5801355787,0.0,0,0,0
yellow,145.884714163,21.4298265789,0.0,0,0,0
blue,140.315754901,24.1095470485,0.0,0,0,0
yellow,148.626707465,24.6010453327,0.0,0,0,0
blue,141.232099821,28.0923297558,0.0,0,0,0
yellow,149.728938139,28.6232055902,0.0,0,0,0
blue,142.437587487,32.1713015795,0.0,0,0,0
yellow,150.480716877,32.571435199,0.0,0,0,0
yellow,150.566240987,36.7871856103,0.0,0,0,0
yellow,150.562722069,36.8842361498,0.0,0,0,0
blue,142.562722069,34.8842361498,0.0,0,0,0
yellow,150.414927503,40.9603588116,0.0,0,0,0
blue,142.414927503,38.9603588116,0.0,0,0,0
yellow,150.267132937,45.0364814734,0.0,0,0,0
blue,142.267132937,43.0364814734,0.0,0,0,0
yellow,150.119338371,49.1126041351,0.0,0,0,0
blue,142.119338371,47.1126041351,0.0,0,0,0
yellow,149.971543805,53.1887267969,0.0,0,0,0
blue,141.971543805,51.1887267969,0.0,0,0,0
yellow,149.823749239,57.2648494587,0.0,0,0,0
blue,141.823749239,55.2648494587,0.0,0,0,0
yellow,149.675954673,61.3409721204,0.0,0,0,0
blue,141.675954673,59.3409721204,0.0,0,0,0
yellow,149.528160107,65.4170947822,0.0,0,0,0
blue,141.528160107,63.4170947822,0.0,0,0,0
yellow,149.380365541,69.493217444,0.0,0,0,0
blue,141.380365541,67.493217444,0.0,0,0,0
yellow,149.317373272,71.040608914,0.0,0,0,0
blue,141.317373272,69.040608914,0.0,0,0,0
yellow,148.638715685,75.1955834498,0.0,0,0,0
blue,140.638715685,73.1955834498,0.0,0,0,0
yellow,147.638687338,79.091994364,0.0,0,0,0
blue,138.806728526,76.8180783269,0.0,0,0,0
yellow,145.031807972,82.140893453,0.0,0,0,0
yellow,142.955393078,85.8915930262,0.0,0,0,0
blue,136.435421547,80.4549796083,0.0,0,0,0
yellow,139.85969867,88.7448482978,0.0,0,0,0
blue,133.239301211,83.1952723506,0.0,0,0,0
yellow,136.621118604,91.2214333339,0.0,0,0,0
blue,129.502202795,84.6877931565,0.0,0,0,0
yellow,132.779617571,92.9440067933,0.0,0,0,0
yellow,128.811437892,93.7050339119,0.0,0,0,0
blue,125.674820358,85.8794368312,0.0,0,0,0
yellow,126.855541391,93.9672274825,0.0,0,0,0
blue,124.855541391,85.9672274825,0.0,0,0,0
yellow,122.863483812,94.361306398,0.0,0,0,0
blue,120.863483812,86.361306398,0.0,0,0,0
yellow,118.871426232,94.7553853135,0.0,0,0,0
blue,116.871426232,86.7553853135,0.0,0,0,0
yellow,114.879368653,95.149464229,0.0,0,0,0
blue,112.879368653,87.149464229,0.0,0,0,0
yellow,110.887311074,95.5435431445,0.0,0,0,0
blue,108.887311074,87.5435431445,0.0,0,0,0
yellow,106.974177932,95.9294583778,0.0,0,0,0
blue,104.974177932,87.9294583778,0.0,0,0,0
yellow,102.95292118,95.7908448507,0.0,0,0,0
blue,101.104765047,86.882588995,0.0,0,0,0
yellow,99.0410162648,94.8523879145,0.0,0,0,0
