tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,91.0612200411,213.734382382,0.0,0,0,0
blue,93.0612200411,219.734382382,0.0,0,0,0
yellow,94.9664867273,212.56805396,0.0,0,0,0
blue,96.9664867273,218.56805396,0.0,0,0,0
yellow,98.8717534135,211.401725538,0.0,0,0,0
blue,100.871753413,217.401725538,0.0,0,0,0
yellow,102.7770201,210.235397116,0.0,0,0,0
blue,104.7770201,216.235397116,0.0,0,0,0
yellow,106.682286786,209.069068693,0.0,0,0,0
blue,108.682286786,215.069068693,0.0,0,0,0
yellow,110.587553472,207.902740271,0.0,0,0,0
blue,112.587553472,213.902740271,0.0,0,0,0
yellow,114.492820158,206.736411849,0.0,0,0,0
blue,116.492820158,212.736411849,0.0,0,0,0
yellow,118.398086844,205.570083427,0.0,0,0,0
blue,120.398086844,211.570083427,0.0,0,0,0
yellow,122.303353531,204.403755004,0.0,0,0,0
blue,124.303353531,210.403755004,0.0,0,0,0
yellow,126.177378573,203.548050023,0.0,0,0,0
blue,126.177378573,209.548050023,0.0,0,0,0
yellow,130.348521469,202.970319054,0.0,0,0,0
blue,130.348521469,208.970319054,0.0,0,0,0
yellow,134.087926069,203.199544966,0.0,0,0,0
blue,132.087926069,209.199544966,0.0,0,0,0
yellow,138.184112399,203.816948619,0.0,0,0,0
blue,136.184112399,209.816948619,0.0,0,0,0
yellow,142.280298728,204.434352271,0.0,0,0,0
blue,140.280298728,210.434352271,0.0,0,0,0
yellow,146.376485058,205.051755924,0.0,0,0,0
blue,144.376485058,211.051755924,0.0,0,0,0
yellow,150.472671388,205.669159577,0.0,0,0,0
blue,148.472671388,211.669159577,0.0,0,0,0
yellow,154.568857718,206.28656323,0.0,0,0,0
blue,152.568857718,212.28656323,0.0,0,0,0
yellow,158.665044048,206.903966883,0.0,0,0,0
blue,156.665044048,212.903966883,0.0,0,0,0
yellow,162.761230378,207.521370535,0.0,0,0,0
blue,160.761230378,213.521370535,0.0,0,0,0
yellow,166.857416707,208.138774188,0.0,0,0,0
blue,164.857416707,214.138774188,0.0,0,0,0
yellow,170.953603037,208.756177841,0.0,0,0,0
blue,168.953603037,214.756177841,0.0,0,0,0
yellow,175.049789367,209.373581494,0.0,0,0,0
blue,173.049789367,215.373581494,0.0,0,0,0
yellow,179.145975697,209.990985147,0.0,0,0,0
blue,177.145975697,215.990985147,0.0,0,0,0
yellow,183.242162027,210.608388799,0.0,0,0,0
blue,181.242162027,216.608388799,0.0,0,0,0
yellow,187.338348357,211.225792452,0.0,0,0,0
blue,185.338348357,217.225792452,0.0,0,0,0
yellow,191.434534686,211.843196105,0.0,0,0,0
blue,189.434534686,217.843196105,0.0,0,0,0
yellow,195.530721016,212.460599758,0.0,0,0,0
blue,193.530721016,218.460599758,0.0,0,0,0
yellow,199.626907346,213.078003411,0.0,0,0,0
blue,197.626907346,219.078003411,0.0,0,0,0
yellow,203.723093676,213.695407063,0.0,0,0,0
blue,201.723093676,219.695407063,0.0,0,0,0
yellow,207.819280006,214.312810716,0.0,0,0,0
blue,205.819280006,220.312810716,0.0,0,0,0
yellow,209.341179249,214.542201197,0.0,0,0,0
blue,207.341179249,220.542201197,0.0,0,0,0
blue,211.5656059,220.590444341,0.0,0,0,0
yellow,213.380952863,214.255395295,0.0,0,0,0
blue,215.700728842,219.835289538,0.0,0,0,0
blue,219.737205235,217.189559756,0.0,0,0,0
yellow,216.978946329,212.156030154,0.0,0,0,0
blue,222.641966485,214.241019151,0.0,0,0,0
blue,224.988996826,210.825141475,0.0,0,0,0
yellow,219.077216644,208.611709002,0.0,0,0,0
yellow,219.120998065,208.505787483,0.0,0,0,0
blue,225.120998065,210.505787483,0.0,0,0,0
yellow,220.65334783,204.798534308,0.0,0,0,0
blue,226.65334783,206.798534308,0.0,0,0,0
yellow,222.185697594,201.091281132,0.0,0,0,0
blue,228.185697594,203.091281132,0.0,0,0,0
yellow,223.718047359,197.384027957,0.0,0,0,0
blue,229.718047359,199.384027957,0.0,0,0,0
yellow,225.250397123,193.676774782,0.0,0,0,0
blue,231.250397123,195.676774782,0.0,0,0,0
yellow,226.782746888,189.969521606,0.0,0,0,0
blue,232.782746888,191.969521606,0.0,0,0,0
yellow,228.315096652,186.262268431,0.0,0,0,0
blue,234.315096652,188.262268431,0.0,0,0,0
yellow,229.847446417,182.555015256,0.0,0,0,0
blue,235.847446417,184.555015256,0.0,0,0,0
yellow,231.379796181,178.847762081,0.0,0,0,0
blue,237.379796181,180.847762081,0.0,0,0,0
yellow,232.912145946,175.140508905,0.0,0,0,0
blue,238.912145946,177.140508905,0.0,0,0,0
yellow,234.386774077,171.571822691,0.0,0,0,0
blue,240.386774077,173.571822691,0.0,0,0,0
yellow,236.715850327,168.241438609,0.0,0,0,0
blue,242.653249964,170.274023686,0.0,0,0,0
yellow,240.164085278,165.90044531,0.0,0,0,0
yellow,244.153221996,163.480556662,0.0,0,0,0
blue,246.486512617,169.073336894,0.0,0,0,0
yellow,248.198209384,163.054707877,0.0,0,0,0
yellow,252.236310997,163.527184291,0.0,0,0,0
blue,250.267673122,170.40081944,0.0,0,0,0
yellow,256.203330522,165.992727614,0.0,0,0,0
yellow,258.798177741,169.629317249,0.0,0,0,0
blue,252.819131055,173.501609557,0.0,0,0,0
yellow,261.216188891,173.619345086,0.0,0,0,0
yellow,261.581156204,175.413269152,0.0,0,0,0
blue,253.581156204,175.413269152,0.0,0,0,0
blue,254.444435618,179.542218066,0.0,0,0,0
yellow,263.203867602,179.119501121,0.0,0,0,0
blue,257.007922108,183.38670091,0.0,0,0,0
yellow,265.765201017,182.271026884,0.0,0,0,0
blue,259.963608365,186.423530081,0.0,0,0,0
blue,263.309996939,188.854410607,0.0,0,0,0
blue,267.378405149,189.912920747,0.0,0,0,0
yellow,269.62333265,183.964235658,0.0,0,0,0
blue,271.608426871,190.233127448,0.0,0,0,0
yellow,273.847275173,184.011523518,0.0,0,0,0
blue,276.546736606,189.591535882,0.0,0,0,0
yellow,277.508109979,182.262686605,0.0,0,0,0
blue,279.721781917,187.132429153,0.0,0,0,0
blue,283.259646924,185.108864511,0.0,0,0,0
yellow,280.562242896,179.590865784,0.0,0,0,0
blue,285.26073857,181.553242301,0.0,0,0,0
blue,287.691771776,178.365445391,0.0,0,0,0
yellow,282.09674695,175.662344137,0.0,0,0,0
blue,288.271583954,174.17179693,0.0,0,0,0
blue,288.097106153,169.930635077,0.0,0,0,0
yellow,282.003364671,171.439022265,0.0,0,0,0
yellow,281.843041958,170.744907958,0.0,0,0,0
blue,287.843041958,168.744907958,0.0,0,0,0
yellow,280.91214431,166.827425448,0.0,0,0,0
blue,286.91214431,164.827425448,0.0,0,0,0
yellow,279.981246663,162.909942939,0.0,0,0,0
blue,285.981246663,160.909942939,0.0,0,0,0
yellow,279.050349016,158.992460429,0.0,0,0,0
blue,285.050349016,156.992460429,0.0,0,0,0
yellow,278.119451369,155.074977919,0.0,0,0,0
blue,284.119451369,153.074977919,0.0,0,0,0
yellow,277.188553722,151.157495409,0.0,0,0,0
blue,283.188553722,149.157495409,0.0,0,0,0
yellow,276.257656074,147.2400129,0.0,0,0,0
blue,282.257656074,145.2400129,0.0,0,0,0
yellow,275.326758427,143.32253039,0.0,0,0,0
blue,281.326758427,141.32253039,0.0,0,0,0
yellow,274.39586078,139.40504788,0.0,0,0,0
blue,280.39586078,137.40504788,0.0,0,0,0
yellow,273.464963133,135.48756537,0.0,0,0,0
blue,279.464963133,133.48756537,0.0,0,0,0
yellow,272.534065485,131.570082861,0.0,0,0,0
