tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,190.227978983,188.899326607,0.0,0,0,0
blue,190.227978983,180.899326607,0.0,0,0,0
yellow,186.250226579,188.27744586,0.0,0,0,0
blue,186.250226579,180.27744586,0.0,0,0,0
yellow,182.272474174,187.655565114,0.0,0,0,0
blue,182.272474174,179.655565114,0.0,0,0,0
yellow,178.294721769,187.033684368,0.0,0,0,0
blue,178.294721769,179.033684368,0.0,0,0,0
yellow,174.316969365,186.411803622,0.0,0,0,0
blue,174.316969365,178.411803622,0.0,0,0,0
yellow,170.33921696,185.789922875,0.0,0,0,0
blue,170.33921696,177.789922875,0.0,0,0,0
yellow,166.361464555,185.168042129,0.0,0,0,0
blue,166.361464555,177.168042129,0.0,0,0,0
yellow,162.383712151,184.546161383,0.0,0,0,0
blue,162.383712151,176.546161383,0.0,0,0,0
yellow,158.405959746,183.924280636,0.0,0,0,0
blue,158.405959746,175.924280636,0.0,0,0,0
yellow,154.428207341,183.30239989,0.0,0,0,0
blue,154.428207341,175.30239989,0.0,0,0,0
yellow,150.450454936,182.680519144,0.0,0,0,0
blue,150.450454936,174.680519144,0.0,0,0,0
yellow,146.472702532,182.058638398,0.0,0,0,0
blue,146.472702532,174.058638398,0.0,0,0,0
yellow,142.494950127,181.436757651,0.0,0,0,0
blue,142.494950127,173.436757651,0.0,0,0,0
yellow,138.517197722,180.814876905,0.0,0,0,0
blue,138.517197722,172.814876905,0.0,0,0,0
yellow,134.539445318,180.192996159,0.0,0,0,0
blue,134.539445318,172.192996159,0.0,0,0,0
yellow,130.895415407,179.62686622,0.0,0,0,0
blue,130.895415407,171.62686622,0.0,0,0,0
blue,126.361538034,171.427526276,0.0,0,0,0
yellow,126.789920421,179.522471619,0.0,0,0,0
yellow,124.314788318,179.903304222,0.0,0,0,0
blue,122.314788318,171.903304222,0.0,0,0,0
yellow,120.378285672,180.680715578,0.0,0,0,0
blue,118.378285672,172.680715578,0.0,0,0,0
yellow,116.441783026,181.458126935,0.0,0,0,0
blue,114.441783026,173.458126935,0.0,0,0,0
yellow,112.50528038,182.235538292,0.0,0,0,0
blue,110.50528038,174.235538292,0.0,0,0,0
yellow,108.568777734,183.012949649,0.0,0,0,0
blue,106.568777734,175.012949649,0.0,0,0,0
yellow,104.632275088,183.790361006,0.0,0,0,0
blue,102.632275088,175.790361006,0.0,0,0,0
yellow,100.695772442,184.567772363,0.0,0,0,0
blue,98.6957724419,176.567772363,0.0,0,0,0
yellow,96.7592697959,185.345183719,0.0,0,0,0
blue,94.7592697959,177.345183719,0.0,0,0,0
yellow,92.8227671499,186.122595076,0.0,0,0,0
blue,90.8227671499,178.122595076,0.0,0,0,0
yellow,88.886264504,186.900006433,0.0,0,0,0
blue,86.886264504,178.900006433,0.0,0,0,0
yellow,84.949761858,187.67741779,0.0,0,0,0
blue,82.949761858,179.67741779,0.0,0,0,0
yellow,81.013259212,188.454829147,0.0,0,0,0
blue,79.013259212,180.454829147,0.0,0,0,0
yellow,77.076756566,189.232240504,0.0,0,0,0
blue,75.076756566,181.232240504,0.0,0,0,0
yellow,75.0440883445,189.633667735,0.0,0,0,0
blue,73.0440883445,181.633667735,0.0,0,0,0
yellow,70.1900750816,189.970852675,0.0,0,0,0
blue,68.7828571214,181.904139208,0.0,0,0,0
yellow,66.0008696693,189.469204035,0.0,0,0,0
blue,64.6404389564,181.103224049,0.0,0,0,0
yellow,61.982563207,188.510086095,0.0,0,0,0
blue,61.1578552952,179.077917692,0.0,0,0,0
yellow,58.8592059213,185.891093975,0.0,0,0,0
yellow,55.3356157707,183.977570034,0.0,0,0,0
blue,57.8387829541,176.486698586,0.0,0,0,0
yellow,52.510898777,180.843552285,0.0,0,0,0
yellow,50.029492585,177.448962866,0.0,0,0,0
blue,55.7140402002,172.819020011,0.0,0,0,0
yellow,48.7549351578,174.42525378,0.0,0,0,0
blue,54.7549351578,170.42525378,0.0,0,0,0
yellow,47.4564968542,170.629745925,0.0,0,0,0
blue,53.4564968542,166.629745925,0.0,0,0,0
yellow,46.1580585507,166.83423807,0.0,0,0,0
blue,52.1580585507,162.83423807,0.0,0,0,0
yellow,44.8596202471,163.038730215,0.0,0,0,0
blue,50.8596202471,159.038730215,0.0,0,0,0
yellow,43.5611819436,159.24322236,0.0,0,0,0
blue,49.5611819436,155.24322236,0.0,0,0,0
yellow,42.26274364,155.447714505,0.0,0,0,0
blue,48.26274364,151.447714505,0.0,0,0,0
yellow,40.9643053365,151.65220665,0.0,0,0,0
blue,46.9643053365,147.65220665,0.0,0,0,0
yellow,39.6658670329,147.856698795,0.0,0,0,0
blue,45.6658670329,143.856698795,0.0,0,0,0
yellow,38.3674287294,144.061190939,0.0,0,0,0
blue,44.3674287294,140.061190939,0.0,0,0,0
yellow,37.0689904258,140.265683084,0.0,0,0,0
blue,43.0689904258,136.265683084,0.0,0,0,0
yellow,35.8211443463,136.615579937,0.0,0,0,0
blue,41.8211443463,132.615579937,0.0,0,0,0
yellow,35.0656632132,132.625656238,0.0,0,0,0
blue,40.8051914036,128.686483719,0.0,0,0,0
yellow,34.7171128855,127.656604548,0.0,0,0,0
blue,40.9293862714,124.655308355,0.0,0,0,0
yellow,35.0998423225,123.615394603,0.0,0,0,0
yellow,35.8808109855,119.632026805,0.0,0,0,0
blue,42.1873037019,120.782342765,0.0,0,0,0
yellow,37.5272535441,115.921624328,0.0,0,0,0
blue,43.1430248691,116.886656113,0.0,0,0,0
yellow,39.946047914,112.703379417,0.0,0,0,0
blue,46.1394290756,114.126194792,0.0,0,0,0
yellow,42.6239910695,109.652727012,0.0,0,0,0
yellow,43.6722536228,108.717099674,0.0,0,0,0
blue,47.6722536228,112.717099674,0.0,0,0,0
blue,49.7476352858,109.278742979,0.0,0,0,0
yellow,45.8020603994,105.117082672,0.0,0,0,0
blue,52.0472107796,105.352329481,0.0,0,0,0
blue,52.4644978518,101.177638327,0.0,0,0,0
yellow,46.2187598814,100.985999965,0.0,0,0,0
blue,51.9653055933,97.0147915856,0.0,0,0,0
blue,49.362005306,92.7926950608,0.0,0,0,0
yellow,44.1933419838,97.4166246332,0.0,0,0,0
yellow,43.6667855934,96.9201509951,0.0,0,0,0
blue,47.6667855934,90.9201509951,0.0,0,0,0
yellow,40.7124186571,94.2168060099,0.0,0,0,0
blue,44.7124186571,88.2168060099,0.0,0,0,0
yellow,37.7580517208,91.5134610247,0.0,0,0,0
blue,41.7580517208,85.5134610247,0.0,0,0,0
yellow,34.8036847845,88.8101160395,0.0,0,0,0
blue,38.8036847845,82.8101160395,0.0,0,0,0
yellow,31.8493178482,86.1067710542,0.0,0,0,0
blue,35.8493178482,80.1067710542,0.0,0,0,0
yellow,28.8949509118,83.403426069,0.0,0,0,0
blue,32.8949509118,77.403426069,0.0,0,0,0
yellow,25.9405839755,80.7000810838,0.0,0,0,0
blue,29.9405839755,74.7000810838,0.0,0,0,0
yellow,22.9862170392,77.9967360986,0.0,0,0,0
blue,26.9862170392,71.9967360986,0.0,0,0,0
yellow,20.0318501029,75.2933911133,0.0,0,0,0
blue,24.0318501029,69.2933911133,0.0,0,0,0
yellow,17.0774831666,72.5900461281,0.0,0,0,0
blue,21.0774831666,66.5900461281,0.0,0,0,0
yellow,14.1231162303,69.8867011429,0.0,0,0,0
blue,18.1231162303,63.8867011429,0.0,0,0,0
