tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,72.0857872404,66.26130778,0.0,0,0,0
blue,72.0857872404,72.26130778,0.0,0,0,0
yellow,75.9967839519,65.3874841584,0.0,0,0,0
blue,75.9967839519,71.3874841584,0.0,0,0,0
yellow,79.9077806635,64.5136605368,0.0,0,0,0
blue,79.9077806635,70.5136605368,0.0,0,0,0
yellow,83.818777375,63.6398369153,0.0,0,0,0
blue,83.818777375,69.6398369153,0.0,0,0,0
yellow,87.7297740865,62.7660132937,0.0,0,0,0
blue,87.7297740865,68.7660132937,0.0,0,0,0
yellow,91.640770798,61.8921896722,0.0,0,0,0
blue,91.640770798,67.8921896722,0.0,0,0,0
yellow,93.041992734,61.5802588704,0.0,0,0,0
blue,93.041992734,67.5802588704,0.0,0,0,0
yellow,97.1154371594,61.6495287216,0.0,0,0,0
yellow,99.4274882517,62.1252667051,0.0,0,0,0
blue,95.4274882517,68.1252667051,0.0,0,0,0
yellow,103.055277076,63.8129462727,0.0,0,0,0
blue,99.0552770759,69.8129462727,0.0,0,0,0
yellow,106.6830659,65.5006258404,0.0,0,0,0
blue,102.6830659,71.5006258404,0.0,0,0,0
yellow,110.306979909,67.1865028097,0.0,0,0,0
blue,106.306979909,73.1865028097,0.0,0,0,0
blue,110.356679243,74.0728346365,0.0,0,0,0
yellow,114.335282095,68.0864839096,0.0,0,0,0
blue,114.532534314,74.0588812062,0.0,0,0,0
blue,118.574327688,73.1457858096,0.0,0,0,0
yellow,118.295538776,67.1488249717,0.0,0,0,0
blue,121.929328081,70.6663511183,0.0,0,0,0
blue,124.182710967,67.1566509696,0.0,0,0,0
yellow,120.11757591,63.4009385614,0.0,0,0,0
blue,126.577884728,63.0858498612,0.0,0,0,0
yellow,120.909966822,61.4363651524,0.0,0,0,0
blue,126.909966822,61.4363651524,0.0,0,0,0
yellow,121.476396107,57.3941555572,0.0,0,0,0
blue,127.476396107,57.3941555572,0.0,0,0,0
yellow,122.042825391,53.3519459619,0.0,0,0,0
blue,128.042825391,53.3519459619,0.0,0,0,0
yellow,122.609254675,49.3097363666,0.0,0,0,0
blue,128.609254675,49.3097363666,0.0,0,0,0
yellow,123.175683959,45.2675267713,0.0,0,0,0
blue,129.175683959,45.2675267713,0.0,0,0,0
yellow,123.742113243,41.225317176,0.0,0,0,0
blue,129.742113243,41.225317176,0.0,0,0,0
yellow,124.308542528,37.1831075807,0.0,0,0,0
blue,130.308542528,37.1831075807,0.0,0,0,0
yellow,124.874971812,33.1408979854,0.0,0,0,0
blue,130.874971812,33.1408979854,0.0,0,0,0
yellow,125.304514734,30.0604079188,0.0,0,0,0
blue,131.304514734,30.0604079188,0.0,0,0,0
blue,131.053177379,25.3988541861,0.0,0,0,0
blue,128.754979292,22.0618217805,0.0,0,0,0
blue,125.628113835,19.4421051173,0.0,0,0,0
yellow,122.644493846,27.0677952343,0.0,0,0,0
yellow,122.760736633,26.8711917116,0.0,0,0,0
blue,122.760736633,18.8711917116,0.0,0,0,0
blue,118.760026506,18.1262173313,0.0,0,0,0
yellow,118.559991,26.0889686123,0.0,0,0,0
blue,114.75931638,17.381242951,0.0,0,0,0
yellow,114.559280874,25.343994232,0.0,0,0,0
blue,110.758606254,16.6362685707,0.0,0,0,0
yellow,110.558570747,24.5990198517,0.0,0,0,0
blue,106.757896128,15.8912941905,0.0,0,0,0
yellow,106.557860621,23.8540454714,0.0,0,0,0
blue,102.757186001,15.1463198102,0.0,0,0,0
yellow,102.557150495,23.1090710912,0.0,0,0,0
blue,98.7564758749,14.4013454299,0.0,0,0,0
yellow,98.5564403686,22.3640967109,0.0,0,0,0
blue,94.7557657487,13.6563710496,0.0,0,0,0
yellow,94.5557302423,21.6191223306,0.0,0,0,0
blue,90.7550556224,12.9113966693,0.0,0,0,0
yellow,90.5550201161,20.8741479503,0.0,0,0,0
blue,86.7543454961,12.166422289,0.0,0,0,0
yellow,86.5543099898,20.12917357,0.0,0,0,0
blue,82.7536353698,11.4214479087,0.0,0,0,0
yellow,82.5535998635,19.3841991897,0.0,0,0,0
blue,78.7529252435,10.6764735285,0.0,0,0,0
yellow,78.5528897372,18.6392248094,0.0,0,0,0
blue,74.7522151172,9.93149914817,0.0,0,0,0
yellow,74.5521796109,17.8942504292,0.0,0,0,0
blue,70.751504991,9.18652476788,0.0,0,0,0
yellow,70.5514694846,17.1492760489,0.0,0,0,0
blue,66.7507948647,8.44155038759,0.0,0,0,0
yellow,66.5507593584,16.4043016686,0.0,0,0,0
blue,62.7500847384,7.69657600731,0.0,0,0,0
yellow,62.5500492321,15.6593272883,0.0,0,0,0
blue,58.7493746121,6.95160162702,0.0,0,0,0
yellow,58.5493391058,14.914352908,0.0,0,0,0
blue,54.7486644858,6.20662724673,0.0,0,0,0
yellow,54.5486289795,14.1693785277,0.0,0,0,0
yellow,52.926556484,13.8714385034,0.0,0,0,0
blue,52.926556484,5.87143850343,0.0,0,0,0
blue,48.7874549776,5.77249157732,0.0,0,0,0
yellow,48.7961990201,14.124433771,0.0,0,0,0
blue,44.7223670176,6.45731605025,0.0,0,0,0
