tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,187.761424472,241.827481155,0.0,0,0,0
blue,187.761424472,233.827481155,0.0,0,0,0
yellow,183.660605495,241.726220953,0.0,0,0,0
blue,183.660605495,233.726220953,0.0,0,0,0
yellow,179.559786518,241.624960751,0.0,0,0,0
blue,179.559786518,233.624960751,0.0,0,0,0
yellow,175.45896754,241.523700549,0.0,0,0,0
blue,175.45896754,233.523700549,0.0,0,0,0
yellow,171.358148563,241.422440347,0.0,0,0,0
blue,171.358148563,233.422440347,0.0,0,0,0
yellow,167.257329585,241.321180145,0.0,0,0,0
blue,167.257329585,233.321180145,0.0,0,0,0
yellow,163.156510608,241.219919943,0.0,0,0,0
blue,163.156510608,233.219919943,0.0,0,0,0
yellow,159.055691631,241.118659741,0.0,0,0,0
blue,159.055691631,233.118659741,0.0,0,0,0
yellow,154.954872653,241.017399539,0.0,0,0,0
blue,154.954872653,233.017399539,0.0,0,0,0
yellow,150.854053676,240.916139337,0.0,0,0,0
blue,150.854053676,232.916139337,0.0,0,0,0
yellow,146.753234698,240.814879135,0.0,0,0,0
blue,146.753234698,232.814879135,0.0,0,0,0
yellow,142.652415721,240.713618933,0.0,0,0,0
blue,142.652415721,232.713618933,0.0,0,0,0
yellow,138.551596744,240.612358732,0.0,0,0,0
blue,138.551596744,232.612358732,0.0,0,0,0
yellow,134.450777766,240.51109853,0.0,0,0,0
blue,134.450777766,232.51109853,0.0,0,0,0
yellow,130.349958789,240.409838328,0.0,0,0,0
blue,130.349958789,232.409838328,0.0,0,0,0
yellow,126.249139812,240.308578126,0.0,0,0,0
blue,126.249139812,232.308578126,0.0,0,0,0
yellow,122.148320834,240.207317924,0.0,0,0,0
blue,122.148320834,232.207317924,0.0,0,0,0
yellow,120.101330231,240.160423957,0.0,0,0,0
blue,120.101330231,232.160423957,0.0,0,0,0
yellow,119.747436104,240.190175908,0.0,0,0,0
blue,117.747436104,232.190175908,0.0,0,0,0
yellow,115.723407999,240.343743695,0.0,0,0,0
blue,113.723407999,232.343743695,0.0,0,0,0
yellow,111.699379895,240.497311482,0.0,0,0,0
blue,109.699379895,232.497311482,0.0,0,0,0
yellow,107.675351791,240.650879269,0.0,0,0,0
blue,105.675351791,232.650879269,0.0,0,0,0
yellow,103.651323686,240.804447057,0.0,0,0,0
blue,101.651323686,232.804447057,0.0,0,0,0
yellow,99.6272955816,240.958014844,0.0,0,0,0
blue,97.6272955816,232.958014844,0.0,0,0,0
yellow,95.6032674771,241.111582631,0.0,0,0,0
blue,93.6032674771,233.111582631,0.0,0,0,0
