tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,191.074685223,28.0857389193,0.0,0,0,0
blue,187.074685223,20.0857389193,0.0,0,0,0
yellow,187.273332361,29.4938851108,0.0,0,0,0
blue,183.273332361,21.4938851108,0.0,0,0,0
yellow,183.471979499,30.9020313023,0.0,0,0,0
blue,179.471979499,22.9020313023,0.0,0,0,0
yellow,179.670626637,32.3101774938,0.0,0,0,0
blue,175.670626637,24.3101774938,0.0,0,0,0
yellow,175.869273775,33.7183236853,0.0,0,0,0
blue,171.869273775,25.7183236853,0.0,0,0,0
yellow,172.067920913,35.1264698768,0.0,0,0,0
blue,168.067920913,27.1264698768,0.0,0,0,0
yellow,168.266568051,36.5346160683,0.0,0,0,0
blue,164.266568051,28.5346160683,0.0,0,0,0
yellow,164.465215189,37.9427622599,0.0,0,0,0
blue,160.465215189,29.9427622599,0.0,0,0,0
yellow,162.372742464,38.7154600062,0.0,0,0,0
blue,158.372742464,30.7154600062,0.0,0,0,0
yellow,158.420137629,39.4039808586,0.0,0,0,0
yellow,154.388600422,39.445434989,0.0,0,0,0
blue,154.388600422,31.445434989,0.0,0,0,0
yellow,153.158377281,39.2784468864,0.0,0,0,0
blue,153.158377281,31.2784468864,0.0,0,0,0
yellow,149.082966489,38.6338403041,0.0,0,0,0
blue,149.082966489,30.6338403041,0.0,0,0,0
yellow,145.007555697,37.9892337219,0.0,0,0,0
blue,145.007555697,29.9892337219,0.0,0,0,0
yellow,140.932144905,37.3446271396,0.0,0,0,0
blue,140.932144905,29.3446271396,0.0,0,0,0
yellow,136.856734113,36.7000205574,0.0,0,0,0
blue,136.856734113,28.7000205574,0.0,0,0,0
yellow,132.781323322,36.0554139751,0.0,0,0,0
blue,132.781323322,28.0554139751,0.0,0,0,0
yellow,128.70591253,35.4108073929,0.0,0,0,0
blue,128.70591253,27.4108073929,0.0,0,0,0
yellow,124.630501738,34.7662008106,0.0,0,0,0
blue,124.630501738,26.7662008106,0.0,0,0,0
yellow,120.555090946,34.1215942283,0.0,0,0,0
blue,120.555090946,26.1215942283,0.0,0,0,0
yellow,116.479680154,33.4769876461,0.0,0,0,0
blue,116.479680154,25.4769876461,0.0,0,0,0
yellow,112.404269363,32.8323810638,0.0,0,0,0
blue,112.404269363,24.8323810638,0.0,0,0,0
yellow,108.328858571,32.1877744816,0.0,0,0,0
blue,108.328858571,24.1877744816,0.0,0,0,0
yellow,104.253447779,31.5431678993,0.0,0,0,0
blue,104.253447779,23.5431678993,0.0,0,0,0
yellow,100.178036987,30.8985613171,0.0,0,0,0
blue,100.178036987,22.8985613171,0.0,0,0,0
yellow,96.1026261955,30.2539547348,0.0,0,0,0
blue,96.1026261955,22.2539547348,0.0,0,0,0
yellow,92.0272154037,29.6093481526,0.0,0,0,0
blue,92.0272154037,21.6093481526,0.0,0,0,0
yellow,87.9518046119,28.9647415703,0.0,0,0,0
blue,87.9518046119,20.9647415703,0.0,0,0,0
yellow,83.8763938201,28.3201349881,0.0,0,0,0
blue,83.8763938201,20.3201349881,0.0,0,0,0
yellow,79.8009830283,27.6755284058,0.0,0,0,0
blue,79.8009830283,19.6755284058,0.0,0,0,0
yellow,75.7255722365,27.0309218236,0.0,0,0,0
blue,75.7255722365,19.0309218236,0.0,0,0,0
yellow,73.9314461411,26.7471454021,0.0,0,0,0
blue,73.9314461411,18.7471454021,0.0,0,0,0
blue,68.9749900386,18.4812268364,0.0,0,0,0
yellow,69.6530074178,26.5349306663,0.0,0,0,0
blue,64.5936756368,18.9360233721,0.0,0,0,0
yellow,65.3025270097,27.2249132711,0.0,0,0,0
blue,60.6087378465,19.7173892867,0.0,0,0,0
yellow,61.3487797702,29.059944262,0.0,0,0,0
blue,56.5665274765,21.467615301,0.0,0,0,0
blue,52.9542934509,24.1097540588,0.0,0,0,0
yellow,57.5607406279,31.1911720561,0.0,0,0,0
blue,49.6247528597,26.9936603035,0.0,0,0,0
yellow,54.4466896435,34.3065279335,0.0,0,0,0
blue,46.8636606996,31.4257334174,0.0,0,0,0
yellow,52.3174680545,38.0958784713,0.0,0,0,0
blue,44.1243957199,34.4924479217,0.0,0,0,0
yellow,50.9394198888,41.4649233308,0.0,0,0,0
blue,42.9394198888,37.4649233308,0.0,0,0,0
yellow,49.6493529608,45.263284718,0.0,0,0,0
blue,41.6493529608,41.263284718,0.0,0,0,0
yellow,48.3592860327,49.0616461051,0.0,0,0,0
blue,40.3592860327,45.0616461051,0.0,0,0,0
yellow,47.0692191047,52.8600074923,0.0,0,0,0
blue,39.0692191047,48.8600074923,0.0,0,0,0
yellow,45.7791521766,56.6583688794,0.0,0,0,0
blue,37.7791521766,52.6583688794,0.0,0,0,0
yellow,44.4890852486,60.4567302665,0.0,0,0,0
blue,36.4890852486,56.4567302665,0.0,0,0,0
yellow,43.1990183206,64.2550916537,0.0,0,0,0
blue,35.1990183206,60.2550916537,0.0,0,0,0
yellow,41.9089513925,68.0534530408,0.0,0,0,0
blue,33.9089513925,64.0534530408,0.0,0,0,0
yellow,40.6188844645,71.851814428,0.0,0,0,0
blue,32.6188844645,67.851814428,0.0,0,0,0
yellow,39.3288175364,75.6501758151,0.0,0,0,0
blue,31.3288175364,71.6501758151,0.0,0,0,0
yellow,38.100015646,79.2694057148,0.0,0,0,0
blue,30.100015646,75.2694057148,0.0,0,0,0
blue,29.404466876,79.218052074,0.0,0,0,0
yellow,37.2223017907,83.204202943,0.0,0,0,0
blue,29.2151407934,83.2417020334,0.0,0,0,0
yellow,37.744434239,87.1891786703,0.0,0,0,0
blue,29.7541404617,87.2278907209,0.0,0,0,0
blue,30.7558470603,91.1291689884,0.0,0,0,0
yellow,39.1898203721,90.0476804136,0.0,0,0,0
blue,31.1898203721,92.0476804136,0.0,0,0,0
yellow,40.2841559682,94.1267376329,0.0,0,0,0
blue,32.6192307463,95.8794392255,0.0,0,0,0
yellow,40.7695220203,98.2530490729,0.0,0,0,0
blue,32.5308018849,99.9174237005,0.0,0,0,0
yellow,40.4195314642,102.50199819,0.0,0,0,0
yellow,39.4389293056,106.61914162,0.0,0,0,0
blue,30.9327060479,103.696042427,0.0,0,0,0
yellow,38.2891449198,108.836673216,0.0,0,0,0
blue,30.2891449198,104.836673216,0.0,0,0,0
yellow,36.2022598334,112.332716398,0.0,0,0,0
blue,28.2022598334,108.332716398,0.0,0,0,0
yellow,34.115374747,115.828759581,0.0,0,0,0
blue,26.115374747,111.828759581,0.0,0,0,0
yellow,32.0284896607,119.324802764,0.0,0,0,0
blue,24.0284896607,115.324802764,0.0,0,0,0
yellow,29.9416045743,122.820845947,0.0,0,0,0
blue,21.9416045743,118.820845947,0.0,0,0,0
yellow,27.8547194879,126.31688913,0.0,0,0,0
blue,19.8547194879,122.31688913,0.0,0,0,0
yellow,25.7678344015,129.812932312,0.0,0,0,0
blue,17.7678344015,125.812932312,0.0,0,0,0
yellow,23.6809493152,133.308975495,0.0,0,0,0
blue,15.6809493152,129.308975495,0.0,0,0,0
yellow,21.5940642288,136.805018678,0.0,0,0,0
blue,13.5940642288,132.805018678,0.0,0,0,0
yellow,19.5071791424,140.301061861,0.0,0,0,0
blue,11.5071791424,136.301061861,0.0,0,0,0
yellow,17.4202940561,143.797105044,0.0,0,0,0
blue,9.42029405605,139.797105044,0.0,0,0,0
yellow,16.7238178471,144.963873122,0.0,0,0,0
blue,8.72381784706,140.963873122,0.0,0,0,0
yellow,15.0209122473,148.586504809,0.0,0,0,0
blue,7.02091224731,144.586504809,0.0,0,0,0
blue,6.14211082454,148.667506999,0.0,0,0,0
yellow,13.8206140377,152.645019627,0.0,0,0,0
blue,5.67767436764,152.64339012,0.0,0,0,0
yellow,13.8227005502,156.843989102,0.0,0,0,0
