tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,207.960756162,185.480144599,0.0,0,0,0
blue,207.960756162,177.480144599,0.0,0,0,0
yellow,204.067297148,184.506695436,0.0,0,0,0
blue,204.067297148,176.506695436,0.0,0,0,0
yellow,200.173838134,183.533246274,0.0,0,0,0
blue,200.173838134,175.533246274,0.0,0,0,0
yellow,196.28037912,182.559797112,0.0,0,0,0
blue,196.28037912,174.559797112,0.0,0,0,0
yellow,192.386920106,181.58634795,0.0,0,0,0
blue,192.386920106,173.58634795,0.0,0,0,0
yellow,188.493461091,180.612898788,0.0,0,0,0
blue,188.493461091,172.612898788,0.0,0,0,0
yellow,184.600002077,179.639449626,0.0,0,0,0
blue,184.600002077,171.639449626,0.0,0,0,0
yellow,181.983004315,178.989105398,0.0,0,0,0
blue,181.983004315,170.989105398,0.0,0,0,0
yellow,177.746741504,178.403838606,0.0,0,0,0
blue,177.746741504,170.403838606,0.0,0,0,0
blue,173.324894721,170.486938413,0.0,0,0,0
yellow,175.096537556,178.50688157,0.0,0,0,0
blue,173.096537556,170.50688157,0.0,0,0,0
yellow,170.986108575,178.865858396,0.0,0,0,0
blue,168.986108575,170.865858396,0.0,0,0,0
yellow,166.875679594,179.224835221,0.0,0,0,0
blue,164.875679594,171.224835221,0.0,0,0,0
yellow,162.765250613,179.583812047,0.0,0,0,0
blue,160.765250613,171.583812047,0.0,0,0,0
yellow,158.654821632,179.942788873,0.0,0,0,0
blue,156.654821632,171.942788873,0.0,0,0,0
yellow,154.544392652,180.301765698,0.0,0,0,0
blue,152.544392652,172.301765698,0.0,0,0,0
yellow,150.433963671,180.660742524,0.0,0,0,0
blue,148.433963671,172.660742524,0.0,0,0,0
yellow,146.32353469,181.01971935,0.0,0,0,0
blue,144.32353469,173.01971935,0.0,0,0,0
yellow,142.213105709,181.378696176,0.0,0,0,0
blue,140.213105709,173.378696176,0.0,0,0,0
yellow,138.102676728,181.737673001,0.0,0,0,0
blue,136.102676728,173.737673001,0.0,0,0,0
yellow,133.992247748,182.096649827,0.0,0,0,0
blue,131.992247748,174.096649827,0.0,0,0,0
yellow,129.881818767,182.455626653,0.0,0,0,0
blue,127.881818767,174.455626653,0.0,0,0,0
yellow,125.771389786,182.814603478,0.0,0,0,0
blue,123.771389786,174.814603478,0.0,0,0,0
yellow,121.660960805,183.173580304,0.0,0,0,0
blue,119.660960805,175.173580304,0.0,0,0,0
yellow,117.550531824,183.53255713,0.0,0,0,0
blue,115.550531824,175.53255713,0.0,0,0,0
yellow,113.440102843,183.891533955,0.0,0,0,0
blue,111.440102843,175.891533955,0.0,0,0,0
yellow,109.329673863,184.250510781,0.0,0,0,0
blue,107.329673863,176.250510781,0.0,0,0,0
yellow,105.219244882,184.609487607,0.0,0,0,0
