tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,74.5359899175,65.9242057378,0.0,0,0,0
blue,74.5359899175,71.9242057378,0.0,0,0,0
yellow,78.566349928,65.8724705616,0.0,0,0,0
blue,78.566349928,71.8724705616,0.0,0,0,0
yellow,82.5967099386,65.8207353854,0.0,0,0,0
blue,82.5967099386,71.8207353854,0.0,0,0,0
yellow,86.6270699491,65.7690002093,0.0,0,0,0
blue,86.6270699491,71.7690002093,0.0,0,0,0
yellow,90.6574299596,65.7172650331,0.0,0,0,0
blue,90.6574299596,71.7172650331,0.0,0,0,0
yellow,94.6877899701,65.6655298569,0.0,0,0,0
blue,94.6877899701,71.6655298569,0.0,0,0,0
yellow,97.1398346291,65.6355869099,0.0,0,0,0
blue,97.1398346291,71.6355869099,0.0,0,0,0
yellow,98.5182449727,65.6446509422,0.0,0,0,0
blue,96.5182449727,71.6446509422,0.0,0,0,0
yellow,102.524481318,65.7730716757,0.0,0,0,0
blue,101.155092595,71.7932860504,0.0,0,0,0
yellow,106.530717663,65.9014924092,0.0,0,0,0
blue,105.16132894,71.9217067839,0.0,0,0,0
yellow,110.536954009,66.0299131427,0.0,0,0,0
blue,109.167565285,72.0501275175,0.0,0,0,0
yellow,111.6877751,66.0668029505,0.0,0,0,0
blue,109.6877751,72.0668029505,0.0,0,0,0
blue,113.798756184,71.802847973,0.0,0,0,0
yellow,115.541182884,64.9812132613,0.0,0,0,0
blue,117.781406589,70.8799871532,0.0,0,0,0
blue,121.497844083,68.3408825846,0.0,0,0,0
yellow,119.09820696,63.0065096675,0.0,0,0,0
blue,124.49111531,65.4568262323,0.0,0,0,0
blue,127.015773311,62.0337278461,0.0,0,0,0
yellow,121.240159362,59.5631477639,0.0,0,0,0
blue,128.101531028,58.1064414388,0.0,0,0,0
yellow,122.335476342,57.00670158,0.0,0,0,0
blue,128.335476342,57.00670158,0.0,0,0,0
yellow,123.071918428,53.0635109073,0.0,0,0,0
blue,129.071918428,53.0635109073,0.0,0,0,0
yellow,123.808360515,49.1203202345,0.0,0,0,0
blue,129.808360515,49.1203202345,0.0,0,0,0
yellow,124.544802602,45.1771295617,0.0,0,0,0
blue,130.544802602,45.1771295617,0.0,0,0,0
yellow,125.281244689,41.233938889,0.0,0,0,0
blue,131.281244689,41.233938889,0.0,0,0,0
yellow,126.017686775,37.2907482162,0.0,0,0,0
blue,132.017686775,37.2907482162,0.0,0,0,0
yellow,126.754128862,33.3475575434,0.0,0,0,0
blue,132.754128862,33.3475575434,0.0,0,0,0
yellow,127.490570949,29.4043668707,0.0,0,0,0
blue,133.490570949,29.4043668707,0.0,0,0,0
yellow,127.607472503,28.7538242284,0.0,0,0,0
blue,133.607472503,28.7538242284,0.0,0,0,0
blue,133.758107001,24.7434156119,0.0,0,0,0
yellow,127.498284232,24.7486547487,0.0,0,0,0
blue,133.117303114,20.2882552536,0.0,0,0,0
blue,130.63736782,17.1010065578,0.0,0,0,0
yellow,126.362249579,20.6795459288,0.0,0,0,0
blue,128.59230032,13.556780207,0.0,0,0,0
yellow,123.060550528,18.2528165016,0.0,0,0,0
blue,125.014287026,11.5544724747,0.0,0,0,0
blue,121.802775638,9.1279531687,0.0,0,0,0
yellow,119.336219355,16.7714058836,0.0,0,0,0
blue,117.839832097,8.5745849689,0.0,0,0,0
yellow,117.159940229,16.5360413389,0.0,0,0,0
blue,117.159940229,8.5360413389,0.0,0,0,0
yellow,113.078391702,16.3318092591,0.0,0,0,0
blue,113.078391702,8.33180925909,0.0,0,0,0
yellow,108.996843175,16.1275771793,0.0,0,0,0
blue,108.996843175,8.12757717928,0.0,0,0,0
yellow,104.915294648,15.9233450995,0.0,0,0,0
blue,104.915294648,7.92334509947,0.0,0,0,0
yellow,100.833746121,15.7191130197,0.0,0,0,0
blue,100.833746121,7.71911301967,0.0,0,0,0
yellow,96.7521975935,15.5148809399,0.0,0,0,0
blue,96.7521975935,7.51488093986,0.0,0,0,0
yellow,92.6706490663,15.3106488601,0.0,0,0,0
blue,92.6706490663,7.31064886005,0.0,0,0,0
yellow,88.5891005392,15.1064167802,0.0,0,0,0
blue,88.5891005392,7.10641678024,0.0,0,0,0
yellow,84.507552012,14.9021847004,0.0,0,0,0
blue,84.507552012,6.90218470044,0.0,0,0,0
yellow,80.4260034848,14.6979526206,0.0,0,0,0
blue,80.4260034848,6.69795262063,0.0,0,0,0
yellow,76.3444549577,14.4937205408,0.0,0,0,0
