tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,207.26365523,202.626089689,0.0,0,0,0
blue,207.26365523,194.626089689,0.0,0,0,0
yellow,203.180548897,202.256928258,0.0,0,0,0
blue,203.180548897,194.256928258,0.0,0,0,0
yellow,199.097442565,201.887766827,0.0,0,0,0
blue,199.097442565,193.887766827,0.0,0,0,0
yellow,195.014336232,201.518605397,0.0,0,0,0
blue,195.014336232,193.518605397,0.0,0,0,0
yellow,190.931229899,201.149443966,0.0,0,0,0
blue,190.931229899,193.149443966,0.0,0,0,0
yellow,186.848123567,200.780282535,0.0,0,0,0
blue,186.848123567,192.780282535,0.0,0,0,0
yellow,182.765017234,200.411121105,0.0,0,0,0
blue,182.765017234,192.411121105,0.0,0,0,0
yellow,178.681910902,200.041959674,0.0,0,0,0
blue,178.681910902,192.041959674,0.0,0,0,0
yellow,174.598804569,199.672798243,0.0,0,0,0
blue,174.598804569,191.672798243,0.0,0,0,0
yellow,170.475660073,199.302488664,0.0,0,0,0
blue,170.475660073,191.302488664,0.0,0,0,0
yellow,169.33621034,199.294319058,0.0,0,0,0
blue,167.33621034,191.294319058,0.0,0,0,0
yellow,165.138398693,199.481131213,0.0,0,0,0
blue,163.138398693,191.481131213,0.0,0,0,0
yellow,160.940587046,199.667943368,0.0,0,0,0
blue,158.940587046,191.667943368,0.0,0,0,0
yellow,156.742775399,199.854755523,0.0,0,0,0
blue,154.742775399,191.854755523,0.0,0,0,0
yellow,152.544963752,200.041567678,0.0,0,0,0
blue,150.544963752,192.041567678,0.0,0,0,0
yellow,148.347152105,200.228379833,0.0,0,0,0
blue,146.347152105,192.228379833,0.0,0,0,0
yellow,144.149340458,200.415191988,0.0,0,0,0
blue,142.149340458,192.415191988,0.0,0,0,0
yellow,139.951528812,200.602004143,0.0,0,0,0
blue,137.951528812,192.602004143,0.0,0,0,0
yellow,135.753717165,200.788816298,0.0,0,0,0
blue,133.753717165,192.788816298,0.0,0,0,0
yellow,131.555905518,200.975628453,0.0,0,0,0
blue,129.555905518,192.975628453,0.0,0,0,0
yellow,127.358093871,201.162440608,0.0,0,0,0
blue,125.358093871,193.162440608,0.0,0,0,0
yellow,123.160282224,201.349252764,0.0,0,0,0
blue,121.160282224,193.349252764,0.0,0,0,0
yellow,118.962470577,201.536064919,0.0,0,0,0
blue,116.962470577,193.536064919,0.0,0,0,0
yellow,114.76465893,201.722877074,0.0,0,0,0
blue,112.76465893,193.722877074,0.0,0,0,0
yellow,110.566847284,201.909689229,0.0,0,0,0
blue,108.566847284,193.909689229,0.0,0,0,0
yellow,106.369035637,202.096501384,0.0,0,0,0
blue,104.369035637,194.096501384,0.0,0,0,0
yellow,102.17122399,202.283313539,0.0,0,0,0
blue,100.17122399,194.283313539,0.0,0,0,0
yellow,97.973412343,202.470125694,0.0,0,0,0
blue,95.973412343,194.470125694,0.0,0,0,0
yellow,93.7756006961,202.656937849,0.0,0,0,0
