tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,84.2028344996,185.789625484,0.0,0,0,0
blue,84.2028344996,191.789625484,0.0,0,0,0
yellow,88.1487071868,184.714590349,0.0,0,0,0
blue,88.1487071868,190.714590349,0.0,0,0,0
yellow,92.0945798739,183.639555214,0.0,0,0,0
blue,92.0945798739,189.639555214,0.0,0,0,0
yellow,96.040452561,182.564520078,0.0,0,0,0
blue,96.040452561,188.564520078,0.0,0,0,0
yellow,99.9863252481,181.489484943,0.0,0,0,0
blue,99.9863252481,187.489484943,0.0,0,0,0
yellow,103.932197935,180.414449808,0.0,0,0,0
blue,103.932197935,186.414449808,0.0,0,0,0
yellow,107.878070622,179.339414673,0.0,0,0,0
blue,107.878070622,185.339414673,0.0,0,0,0
yellow,111.823943309,178.264379538,0.0,0,0,0
blue,111.823943309,184.264379538,0.0,0,0,0
yellow,115.769815997,177.189344402,0.0,0,0,0
blue,115.769815997,183.189344402,0.0,0,0,0
yellow,119.715688684,176.114309267,0.0,0,0,0
blue,119.715688684,182.114309267,0.0,0,0,0
yellow,123.661561371,175.039274132,0.0,0,0,0
blue,123.661561371,181.039274132,0.0,0,0,0
yellow,124.81114693,174.728562048,0.0,0,0,0
blue,124.81114693,180.728562048,0.0,0,0,0
yellow,129.783875132,174.27612125,0.0,0,0,0
blue,128.851370576,180.33719031,0.0,0,0,0
yellow,132.372778833,174.555652812,0.0,0,0,0
blue,130.372778833,180.555652812,0.0,0,0,0
orange,131.372778833,177.555652812,0.0,0,0,0
yellow,136.326992478,175.250034973,0.0,0,0,0
blue,134.326992478,181.250034973,0.0,0,0,0
orange,135.326992478,178.250034973,0.0,0,0,0
yellow,140.281206123,175.944417133,0.0,0,0,0
blue,138.281206123,181.944417133,0.0,0,0,0
orange,139.281206123,178.944417133,0.0,0,0,0
yellow,144.235419768,176.638799293,0.0,0,0,0
blue,142.235419768,182.638799293,0.0,0,0,0
orange,143.235419768,179.638799293,0.0,0,0,0
