tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,258.89812168,50.17041138,0.0,0,0,0
blue,256.89812168,42.17041138,0.0,0,0,0
yellow,254.879358348,50.5357578307,0.0,0,0,0
blue,252.879358348,42.5357578307,0.0,0,0,0
yellow,250.860595015,50.9011042815,0.0,0,0,0
blue,248.860595015,42.9011042815,0.0,0,0,0
yellow,246.841831682,51.2664507323,0.0,0,0,0
blue,244.841831682,43.2664507323,0.0,0,0,0
yellow,242.823068349,51.6317971831,0.0,0,0,0
blue,240.823068349,43.6317971831,0.0,0,0,0
yellow,238.804305017,51.9971436338,0.0,0,0,0
blue,236.804305017,43.9971436338,0.0,0,0,0
yellow,235.633925916,52.2818532054,0.0,0,0,0
blue,233.633925916,44.2818532054,0.0,0,0,0
yellow,232.069548808,52.3199194232,0.0,0,0,0
blue,232.069548808,44.3199194232,0.0,0,0,0
yellow,227.944871717,52.212543149,0.0,0,0,0
blue,227.944871717,44.212543149,0.0,0,0,0
yellow,223.820194626,52.1051668748,0.0,0,0,0
blue,223.820194626,44.1051668748,0.0,0,0,0
yellow,219.695517536,51.9977906006,0.0,0,0,0
blue,219.695517536,43.9977906006,0.0,0,0,0
yellow,215.570840445,51.8904143264,0.0,0,0,0
blue,215.570840445,43.8904143264,0.0,0,0,0
yellow,211.446163354,51.7830380522,0.0,0,0,0
blue,211.446163354,43.7830380522,0.0,0,0,0
yellow,207.321486263,51.675661778,0.0,0,0,0
blue,207.321486263,43.675661778,0.0,0,0,0
yellow,203.196809172,51.5682855038,0.0,0,0,0
blue,203.196809172,43.5682855038,0.0,0,0,0
yellow,199.072132082,51.4609092296,0.0,0,0,0
blue,199.072132082,43.4609092296,0.0,0,0,0
yellow,194.947454991,51.3535329554,0.0,0,0,0
blue,194.947454991,43.3535329554,0.0,0,0,0
yellow,190.8227779,51.2461566812,0.0,0,0,0
blue,190.8227779,43.2461566812,0.0,0,0,0
yellow,186.698100809,51.138780407,0.0,0,0,0
blue,186.698100809,43.138780407,0.0,0,0,0
yellow,182.573423718,51.0314041328,0.0,0,0,0
blue,182.573423718,43.0314041328,0.0,0,0,0
yellow,178.448746627,50.9240278586,0.0,0,0,0
blue,178.448746627,42.9240278586,0.0,0,0,0
yellow,174.324069537,50.8166515844,0.0,0,0,0
blue,174.324069537,42.8166515844,0.0,0,0,0
yellow,170.199392446,50.7092753102,0.0,0,0,0
blue,170.199392446,42.7092753102,0.0,0,0,0
yellow,166.074715355,50.601899036,0.0,0,0,0
blue,166.074715355,42.601899036,0.0,0,0,0
yellow,161.950038264,50.4945227619,0.0,0,0,0
blue,161.950038264,42.4945227619,0.0,0,0,0
yellow,157.825361173,50.3871464877,0.0,0,0,0
blue,157.825361173,42.3871464877,0.0,0,0,0
yellow,153.700684083,50.2797702135,0.0,0,0,0
blue,153.700684083,42.2797702135,0.0,0,0,0
yellow,152.037462315,50.2364721437,0.0,0,0,0
blue,152.037462315,42.2364721437,0.0,0,0,0
blue,147.880436162,42.4949288525,0.0,0,0,0
